,0
0,0.0625
1,0.20738932
2,0.2946939
3,0.24169795
4,0.12937152
5,0.048257053
6,0.013038569
7,0.0026110827
8,0.00039228177
9,4.435813e-05
10,3.7546854e-06
11,2.3417641e-07
12,1.04383835e-08
13,3.1448974e-10
14,5.735375e-12
15,4.7794786e-14
